type_id,start_station_id,dest_station_id,price_start,price_dest,volume_remain_start,volume_remain_dest,supply_start,supply_dest,sell_price_low_dest,sell_price_avg_dest,sell_volume_avg_dest
53154,60008494,60011866,14000000.0,47000000.0,1,1,1,1,37730000.0,37730000.0,4.0
53154,60011866,60004588,47000000.0,99490000.0,1,1,1,1,99990000.0,99990000.0,1.0
53166,60003760,60008494,11900000.0,49990000.0,1,1,11,2,27500000.0,27500000.0,2.0
53166,60003760,60011866,11900000.0,31310000.0,1,1,11,1,31300000.0,31300000.0,1.0
53166,60011866,60008494,31310000.0,49990000.0,1,1,1,2,27500000.0,27500000.0,2.0
53167,60003760,60008494,2900000.0,6900000.0,2,2,5,3,889400.0,889400.0,29.0
53167,60004588,60003760,450000.0,2900000.0,1,2,2,5,249000.0,249000.0,83.0
53167,60004588,60008494,450000.0,6900000.0,1,2,2,3,889400.0,889400.0,29.0
53167,60005686,60003760,350000.0,2900000.0,1,2,2,5,249000.0,249000.0,83.0
53167,60005686,60004588,350000.0,450000.0,1,1,2,2,450000.0,450000.0,1.0
53167,60005686,60008494,350000.0,6900000.0,1,2,2,3,889400.0,889400.0,29.0
53167,60011866,60003760,170000.0,2900000.0,1,2,1,5,249000.0,249000.0,83.0
53167,60011866,60004588,170000.0,450000.0,1,1,1,2,450000.0,450000.0,1.0
53167,60011866,60008494,170000.0,6900000.0,1,2,1,3,889400.0,889400.0,29.0
53209,60003760,60004588,15000000.0,99990000.0,1,1,5,1,39390000.0,39390000.0,1.0
53209,60003760,60008494,15000000.0,55430000.0,1,1,5,1,20000000.0,20000000.0,1.0
53209,60008494,60004588,55430000.0,99990000.0,1,1,1,1,39390000.0,39390000.0,1.0
53210,60003760,60008494,33900000.0,150000000.0,3,1,7,1,149800000.0,149800000.0,2.0
53228,60003760,60008494,520100.0,6900000.0,1,1,5,3,1000000.0,1455160.0,11.0
53228,60003760,60011866,520100.0,1400000.0,1,1,5,2,2300000.0,825575000.0,1.0
53228,60004588,60003760,350000.0,520100.0,1,1,1,5,1500000.0,1964520.0,26.0
53228,60004588,60008494,350000.0,6900000.0,1,1,1,3,1000000.0,1455160.0,11.0
53228,60004588,60011866,350000.0,1400000.0,1,1,1,2,2300000.0,825575000.0,1.0
53228,60005686,60008494,1400000.0,6900000.0,1,1,1,3,1000000.0,1455160.0,11.0
53228,60011866,60008494,1400000.0,6900000.0,1,1,2,3,1000000.0,1455160.0,11.0
53229,60003760,60004588,5499000.0,10000000.0,1,3,4,5,8400000.0,8400000.0,5.0
53229,60003760,60008494,5499000.0,9950000.0,1,1,4,2,7800000.0,7800000.0,84.0
53288,60003760,60008494,89100.0,200000.0,998,3037,36097,3037,145000.0,145000.0,2821.0
53288,60003760,60011866,89100.0,245000.0,998,61,36097,2661,240000.0,240000.0,122.0
53288,60008494,60011866,200000.0,245000.0,3037,61,3037,2661,240000.0,240000.0,122.0
53289,60003760,60008494,245900.0,300000.0,902,830,9913,830,300000.0,300000.0,578.0
53291,60005686,60003760,10000000.0,11100000.0,1,2,1,35,17000000.0,17274800.0,33.0
53291,60008494,60003760,10000000.0,11100000.0,1,2,1,35,17000000.0,17274800.0,33.0
53291,60011866,60003760,10000000.0,11100000.0,1,2,1,35,17000000.0,17274800.0,33.0
53301,60003760,60008494,15960.0,17890.0,3451,4283,263230,19283,17000.0,17000.0,50200.0
53301,60005686,60008494,14950.0,17890.0,632,4283,632,19283,17000.0,17000.0,50200.0
53302,60003760,60004588,16820.0,20770.0,2000,1690,461441,1690,22000.0,22000.0,1690.0
53302,60003760,60008494,16820.0,18910.0,2000,10445,461441,22256,17200.0,17200.0,46832.0
53302,60011866,60004588,15500.0,20770.0,5000,1690,5000,1690,22000.0,22000.0,1690.0
53302,60011866,60008494,15500.0,18910.0,5000,10445,5000,22256,17200.0,17200.0,46832.0
53308,60003760,60008494,70000000.0,333400000.0,1,1,1,1,333300000.0,333300000.0,2.0
53343,60003760,60008494,31.0,35.0,2124,342,2124,342,38.0,38.2857,9046.0
53343,60004588,60008494,30.0,35.0,114,342,114,342,38.0,38.2857,9046.0
53343,60011866,60008494,30.0,35.0,3226,342,3226,342,38.0,38.2857,9046.0
53357,60003760,60004588,400000.0,3999000.0,3,1,11,1,3999000.0,3999000.0,1.0
53357,60003760,60008494,400000.0,5499000.0,3,1,11,3,800000.0,800000.0,9.0
53357,60004588,60008494,3999000.0,5499000.0,1,1,1,3,800000.0,800000.0,9.0
53357,60005686,60008494,4445000.0,5499000.0,2,1,3,3,800000.0,800000.0,9.0
53357,60011866,60004588,420000.0,3999000.0,1,1,4,1,3999000.0,3999000.0,1.0
53357,60011866,60008494,420000.0,5499000.0,1,1,4,3,800000.0,800000.0,9.0
53360,60003760,60004588,1729000.0,69690000.0,2,1,5,2,53920000.0,53920000.0,1.0
53360,60003760,60011866,1729000.0,9988000.0,2,1,5,3,2500000.0,2500000.0,5.0
53360,60005686,60004588,30300000.0,69690000.0,1,1,2,2,53920000.0,53920000.0,1.0
53360,60008494,60003760,1500000.0,1729000.0,1,2,1,5,2000000.0,3705300.0,2.0
53360,60008494,60004588,1500000.0,69690000.0,1,1,1,2,53920000.0,53920000.0,1.0
53360,60008494,60011866,1500000.0,9988000.0,1,1,1,3,2500000.0,2500000.0,5.0
53360,60011866,60004588,9988000.0,69690000.0,1,1,3,2,53920000.0,53920000.0,1.0
53361,60003760,60004588,9488000.0,50000000.0,1,2,17,2,50010000.0,50010000.0,4.0
53361,60003760,60011866,9488000.0,12200000.0,1,1,17,1,149000000.0,149000000.0,1.0
53361,60005686,60004588,19000000.0,50000000.0,4,2,4,2,50010000.0,50010000.0,4.0
53361,60008494,60003760,7000000.0,9488000.0,1,1,4,17,5200000.0,5200000.0,122.0
53361,60008494,60004588,7000000.0,50000000.0,1,2,4,2,50010000.0,50010000.0,4.0
53361,60008494,60011866,7000000.0,12200000.0,1,1,4,1,149000000.0,149000000.0,1.0
53361,60011866,60004588,12200000.0,50000000.0,1,2,1,2,50010000.0,50010000.0,4.0
53362,60004588,60003760,5000000.0,8958000.0,1,2,1,12,900000.0,958470.0,63.0
53362,60008494,60003760,4999000.0,8958000.0,1,2,2,12,900000.0,958470.0,63.0
53362,60011866,60003760,5349000.0,8958000.0,1,2,1,12,900000.0,958470.0,63.0
53363,60003760,60008494,881900.0,1800000.0,1,2,9,2,1100000.0,1100000.0,29.0
53363,60003760,60011866,881900.0,979900.0,1,1,9,2,709900.0,709900.0,8.0
53363,60011866,60008494,979900.0,1800000.0,1,2,2,2,1100000.0,1100000.0,29.0
53364,60003760,60004588,499700.0,12100000.0,65,1,101,1,7100000.0,7100000.0,2.0
53364,60003760,60008494,499700.0,1000000.0,65,1,101,1,387300.0,387300.0,47.0
53364,60003760,60011866,499700.0,1999000.0,65,1,101,1,1000000.0,1000000.0,1.0
53364,60008494,60004588,1000000.0,12100000.0,1,1,1,1,7100000.0,7100000.0,2.0
53364,60008494,60011866,1000000.0,1999000.0,1,1,1,1,1000000.0,1000000.0,1.0
53364,60011866,60004588,1999000.0,12100000.0,1,1,1,1,7100000.0,7100000.0,2.0
53365,60003760,60004588,998900.0,20010000.0,3,2,18,2,20010000.0,20010000.0,2.0
53365,60003760,60008494,998900.0,7000000.0,3,1,18,12,7296000.0,7296000.0,4.0
53365,60003760,60011866,998900.0,17990000.0,3,1,18,5,5000000.0,12857100.0,3.0
53365,60008494,60004588,7000000.0,20010000.0,1,2,12,2,20010000.0,20010000.0,2.0
53365,60008494,60011866,7000000.0,17990000.0,1,1,12,5,5000000.0,12857100.0,3.0
53365,60011866,60004588,17990000.0,20010000.0,1,2,5,2,20010000.0,20010000.0,2.0
53366,60008494,60003760,3498000.0,4990000.0,1,2,52,5,1000000.0,1068000.0,85.0
53366,60008494,60004588,3498000.0,4750000.0,1,1,52,1,14990000.0,14990000.0,3.0
53367,60003760,60004588,3888000.0,16000000.0,2,1,17,1,2000000.0,2000000.0,1.0
53367,60003760,60008494,3888000.0,4899000.0,2,2,17,3,3261000.0,3261000.0,25.0
53367,60008494,60004588,4899000.0,16000000.0,2,1,3,1,2000000.0,2000000.0,1.0
53368,60005686,60003760,6000000.0,29980000.0,1,1,1,6,4995000.0,5261380.0,118.0
53368,60008494,60003760,2400000.0,29980000.0,1,1,2,6,4995000.0,5261380.0,118.0
53369,60008494,60003760,499900.0,2000000.0,2,11,3,11,148800.0,148800.0,99.0
53369,60008494,60011866,499900.0,1000000.0,2,1,3,1,1300000.0,1300000.0,1.0
53369,60011866,60003760,1000000.0,2000000.0,1,11,1,11,148800.0,148800.0,99.0
53370,60008494,60003760,4999000.0,13000000.0,3,11,17,22,380000.0,387857.0,60.0
53370,60008494,60011866,4999000.0,9000000.0,3,1,17,1,9000000.0,9000000.0,1.0
53370,60011866,60003760,9000000.0,13000000.0,1,11,1,22,380000.0,387857.0,60.0
53371,60003760,60008494,2100000.0,3000000.0,1,1,11,1,2598000.0,2598000.0,14.0
53372,60003760,60004588,799900.0,24980000.0,2,2,9,2,22500000.0,22500000.0,1.0
53372,60003760,60008494,799900.0,2500000.0,2,2,9,2,1169000.0,1169000.0,42.0
53372,60005686,60004588,6450000.0,24980000.0,1,2,2,2,22500000.0,22500000.0,1.0
53372,60008494,60004588,2500000.0,24980000.0,2,2,2,2,22500000.0,22500000.0,1.0
53373,60003760,60008494,1499000.0,39500000.0,1,1,4,1,34990000.0,34990000.0,7.0
53374,60003760,60004588,1079000.0,49990000.0,3,2,14,2,49930000.0,49930000.0,4.0
53374,60003760,60008494,1079000.0,4780000.0,3,1,14,6,7115000.0,8380450.0,16.0
53374,60003760,60011866,1079000.0,4000000.0,3,1,14,1,25000000.0,25000000.0,3.0
53374,60008494,60004588,4780000.0,49990000.0,1,2,6,2,49930000.0,49930000.0,4.0
53374,60011866,60004588,4000000.0,49990000.0,1,2,1,2,49930000.0,49930000.0,4.0
53374,60011866,60008494,4000000.0,4780000.0,1,1,1,6,7115000.0,8380450.0,16.0
53375,60003760,60008494,359400.0,1589000.0,1,2,68,16,1329000.0,1329000.0,21.0
53375,60003760,60011866,359400.0,6330000.0,1,1,68,1,5000000.0,6678570.0,9.0
53375,60008494,60011866,1589000.0,6330000.0,2,1,16,1,5000000.0,6678570.0,9.0
53376,60003760,60004588,49990000.0,99970000.0,3,1,3,3,99970000.0,99970000.0,1.0
53376,60005686,60003760,30000000.0,49990000.0,1,3,1,3,6889000.0,7179290.0,124.0
53376,60005686,60004588,30000000.0,99970000.0,1,1,1,3,99970000.0,99970000.0,1.0
53376,60008494,60003760,5879000.0,49990000.0,1,3,3,3,6889000.0,7179290.0,124.0
53376,60008494,60004588,5879000.0,99970000.0,1,1,3,3,99970000.0,99970000.0,1.0
53376,60008494,60011866,5879000.0,19000000.0,1,1,3,1,23990000.0,23990000.0,2.0
53376,60011866,60003760,19000000.0,49990000.0,1,3,1,3,6889000.0,7179290.0,124.0
53376,60011866,60004588,19000000.0,99970000.0,1,1,1,3,99970000.0,99970000.0,1.0
53377,60004588,60003760,9900000.0,17500000.0,1,11,1,16,2000000.0,2071070.0,36.0
53377,60008494,60003760,1500000.0,17500000.0,1,11,1,16,2000000.0,2071070.0,36.0
53377,60008494,60004588,1500000.0,9900000.0,1,1,1,1,9700000.0,9700000.0,3.0
53377,60011866,60003760,4000000.0,17500000.0,1,11,3,16,2000000.0,2071070.0,36.0
53377,60011866,60004588,4000000.0,9900000.0,1,1,3,1,9700000.0,9700000.0,3.0
53378,60003760,60004588,898600.0,26000000.0,3,1,15,1,49490000.0,49490000.0,3.0
53378,60003760,60008494,898600.0,8521000.0,3,1,15,3,8000000.0,8000000.0,2.0
53378,60003760,60011866,898600.0,50000000.0,3,1,15,2,29000000.0,29000000.0,2.0
53378,60004588,60011866,26000000.0,50000000.0,1,1,1,2,29000000.0,29000000.0,2.0
53378,60005686,60004588,1500000.0,26000000.0,1,1,1,1,49490000.0,49490000.0,3.0
53378,60005686,60008494,1500000.0,8521000.0,1,1,1,3,8000000.0,8000000.0,2.0
53378,60005686,60011866,1500000.0,50000000.0,1,1,1,2,29000000.0,29000000.0,2.0
53378,60008494,60004588,8521000.0,26000000.0,1,1,3,1,49490000.0,49490000.0,3.0
53378,60008494,60011866,8521000.0,50000000.0,1,1,3,2,29000000.0,29000000.0,2.0
53379,60003760,60004588,3000000.0,62190000.0,2,4,13,4,61980000.0,61980000.0,1.0
53379,60003760,60008494,3000000.0,6000000.0,2,1,13,1,33500000.0,34125000.0,9.0
53379,60003760,60011866,3000000.0,5900000.0,2,1,13,3,2500000.0,2500000.0,3.0
53379,60008494,60004588,6000000.0,62190000.0,1,4,1,4,61980000.0,61980000.0,1.0
53379,60011866,60004588,5900000.0,62190000.0,1,4,3,4,61980000.0,61980000.0,1.0
53380,60003760,60004588,58960.0,200000.0,1,1,5,1,196000.0,196000.0,2.0
53380,60003760,60008494,58960.0,500000.0,1,1,5,1,350000.0,386607.0,1.0
53380,60003760,60011866,58960.0,180000.0,1,1,5,3,1200000.0,1378880.0,7.0
53380,60004588,60008494,200000.0,500000.0,1,1,1,1,350000.0,386607.0,1.0
53380,60011866,60004588,180000.0,200000.0,1,1,3,1,196000.0,196000.0,2.0
53380,60011866,60008494,180000.0,500000.0,1,1,3,1,350000.0,386607.0,1.0
53381,60011866,60003760,1000.0,13000.0,1,2,1,2,1202.0,73897.6,279.0
53382,60003760,60004588,399900.0,9599000.0,3,1,6,4,9599000.0,9599000.0,2.0
53382,60003760,60008494,399900.0,11000000.0,3,3,6,3,2500000.0,2500000.0,95.0
53382,60003760,60011866,399900.0,1199000.0,3,1,6,3,1789000.0,1789710.0,5.0
53382,60004588,60008494,9599000.0,11000000.0,1,3,4,3,2500000.0,2500000.0,95.0
53382,60005686,60004588,5900000.0,9599000.0,1,1,1,4,9599000.0,9599000.0,2.0
53382,60005686,60008494,5900000.0,11000000.0,1,3,1,3,2500000.0,2500000.0,95.0
53382,60011866,60004588,1199000.0,9599000.0,1,1,3,4,9599000.0,9599000.0,2.0
53382,60011866,60008494,1199000.0,11000000.0,1,3,3,3,2500000.0,2500000.0,95.0
53383,60003760,60004588,49000.0,500000.0,1,1,2,1,3000000.0,3000000.0,1.0
53383,60003760,60008494,49000.0,1688000.0,1,1,2,5,399900.0,399900.0,8.0
53383,60003760,60011866,49000.0,1200000.0,1,1,2,2,498900.0,499195.0,5.0
53383,60004588,60008494,500000.0,1688000.0,1,1,1,5,399900.0,399900.0,8.0
53383,60004588,60011866,500000.0,1200000.0,1,1,1,2,498900.0,499195.0,5.0
53383,60011866,60008494,1200000.0,1688000.0,1,1,2,5,399900.0,399900.0,8.0
53384,60003760,60004588,45000.0,5741000.0,2,2,2,4,5000000.0,5000000.0,3.0
53384,60003760,60008494,45000.0,494900.0,2,1,2,4,399900.0,399900.0,7.0
53384,60003760,60011866,45000.0,775000.0,2,1,2,4,773800.0,773871.0,2.0
53384,60005686,60004588,1000000.0,5741000.0,1,2,1,4,5000000.0,5000000.0,3.0
53384,60008494,60004588,494900.0,5741000.0,1,2,4,4,5000000.0,5000000.0,3.0
53384,60008494,60011866,494900.0,775000.0,1,1,4,4,773800.0,773871.0,2.0
53384,60011866,60004588,775000.0,5741000.0,1,2,4,4,5000000.0,5000000.0,3.0
53385,60003760,60004588,399700.0,30000000.0,2,1,3,1,45000000.0,45000000.0,1.0
53385,60003760,60011866,399700.0,1988000.0,2,1,3,7,1988000.0,1988000.0,4.0
53385,60005686,60004588,1000000.0,30000000.0,3,1,3,1,45000000.0,45000000.0,1.0
53385,60005686,60011866,1000000.0,1988000.0,3,1,3,7,1988000.0,1988000.0,4.0
53385,60011866,60004588,1988000.0,30000000.0,1,1,7,1,45000000.0,45000000.0,1.0
53386,60003760,60004588,150000.0,3999000.0,1,1,2,1,2610000.0,2610000.0,2.0
53386,60003760,60008494,150000.0,1445000.0,1,1,2,2,25000000.0,25000000.0,1.0
53386,60003760,60011866,150000.0,1897000.0,1,1,2,15,1799000.0,1799000.0,5.0
53386,60005686,60004588,1000000.0,3999000.0,3,1,3,1,2610000.0,2610000.0,2.0
53386,60005686,60008494,1000000.0,1445000.0,3,1,3,2,25000000.0,25000000.0,1.0
53386,60005686,60011866,1000000.0,1897000.0,3,1,3,15,1799000.0,1799000.0,5.0
53386,60008494,60004588,1445000.0,3999000.0,1,1,2,1,2610000.0,2610000.0,2.0
53386,60008494,60011866,1445000.0,1897000.0,1,1,2,15,1799000.0,1799000.0,5.0
53386,60011866,60004588,1897000.0,3999000.0,1,1,15,1,2610000.0,2610000.0,2.0
53393,60003760,60008494,344000.0,1900000.0,3,1,19,2,1750000.0,1830360.0,4.0
53393,60005686,60008494,1000000.0,1900000.0,4,1,4,2,1750000.0,1830360.0,4.0
53394,60003760,60008494,199900.0,2000000.0,1,1,2,1,1899000.0,1899000.0,146.0
53394,60003760,60011866,199900.0,1499000.0,1,1,2,3,14990000.0,14990000.0,3.0
53394,60005686,60008494,1000000.0,2000000.0,3,1,3,1,1899000.0,1899000.0,146.0
53394,60005686,60011866,1000000.0,1499000.0,3,1,3,3,14990000.0,14990000.0,3.0
53394,60011866,60008494,1499000.0,2000000.0,1,1,3,1,1899000.0,1899000.0,146.0
53436,60003760,60004588,142900000.0,333200000.0,2,1,12,1,333300000.0,333300000.0,1.0
53437,60003760,60008494,99000000.0,399400000.0,1,1,1,2,750000000.0,750000000.0,1.0
53437,60003760,60011866,99000000.0,250000000.0,1,1,1,1,160000000.0,160000000.0,3.0
53437,60011866,60008494,250000000.0,399400000.0,1,1,1,2,750000000.0,750000000.0,1.0
53461,60003760,60004588,2000.0,5900.0,300,400,300,1350,7000.0,7000.0,941.0
53461,60003760,60011866,2000.0,2879.0,300,50,300,2199,550.0,550.0,1785.0
53461,60005686,60003760,1000.0,2000.0,50,300,50,300,817.6,1211.89,3584769.0
53461,60005686,60004588,1000.0,5900.0,50,400,50,1350,7000.0,7000.0,941.0
53461,60005686,60008494,1000.0,1898.0,50,300,50,9199,3000.0,3000.0,8700.0
53461,60005686,60011866,1000.0,2879.0,50,50,50,2199,550.0,550.0,1785.0
53461,60008494,60004588,1898.0,5900.0,300,400,9199,1350,7000.0,7000.0,941.0
53461,60008494,60011866,1898.0,2879.0,300,50,9199,2199,550.0,550.0,1785.0
53461,60011866,60004588,2879.0,5900.0,50,400,2199,1350,7000.0,7000.0,941.0
53486,60003760,60008494,1966000.0,4995000.0,1,5,51,5,4995000.0,4995000.0,3.0
53488,60008494,60003760,1000000.0,4897000.0,1,1,1,436,2895000.0,2895000.0,257.0
53490,60003760,60008494,2899000.0,25000000.0,2,2,4,2,5999000.0,5999000.0,2.0
53493,60008494,60003760,2500000.0,2995000.0,6,1,6,6,100700.0,3518390.0,201.0
53508,60003760,60008494,16470000.0,60000000.0,1,1,2,1,90000000.0,90000000.0,2.0
53509,60003760,60011866,18980000.0,54860000.0,2,1,2,1,54860000.0,54860000.0,1.0
53509,60005686,60011866,17900000.0,54860000.0,2,1,2,1,54860000.0,54860000.0,1.0
53512,60003760,60008494,5000000.0,49940000.0,2,2,2,3,49920000.0,49920000.0,2.0
53512,60005686,60008494,13000000.0,49940000.0,2,2,2,3,49920000.0,49920000.0,2.0
53513,60008494,60003760,2500000.0,11840000.0,6,1,6,11,11430000.0,11430000.0,62.0
53514,60003760,60011866,30900000.0,246800000.0,1,1,4,2,246800000.0,246800000.0,1.0
53514,60005686,60011866,56700000.0,246800000.0,1,1,3,2,246800000.0,246800000.0,1.0
53538,60003760,60008494,60920000.0,179000000.0,1,1,9,1,146000000.0,146000000.0,5.0
53628,60003760,60008494,280000000.0,412000000.0,1,1,1,1,410000000.0,410000000.0,2.0
53632,60003760,60004588,103200000.0,333200000.0,1,1,5,1,333300000.0,333300000.0,1.0
53632,60003760,60008494,103200000.0,444300000.0,1,1,5,1,444400000.0,444400000.0,1.0
53632,60003760,60011866,103200000.0,329000000.0,1,1,5,1,329000000.0,329000000.0,1.0
53632,60004588,60008494,333200000.0,444300000.0,1,1,1,1,444400000.0,444400000.0,1.0
53632,60011866,60008494,329000000.0,444300000.0,1,1,1,1,444400000.0,444400000.0,1.0
53666,60008494,60003760,200000000.0,349900000.0,1,1,1,3,450000000.0,450000000.0,4.0
53704,60003760,60011866,157700000.0,195900000.0,3,1,46,5,196500000.0,196593000.0,2.0
53704,60008494,60011866,161900000.0,195900000.0,1,1,8,5,196500000.0,196593000.0,2.0
53705,60003760,60004588,194200000.0,289600000.0,1,1,39,2,289100000.0,289100000.0,6.0
53705,60003760,60011866,194200000.0,223700000.0,1,1,39,7,218900000.0,219086000.0,8.0
53705,60005686,60004588,245500000.0,289600000.0,1,1,4,2,289100000.0,289100000.0,6.0
53705,60008494,60004588,198800000.0,289600000.0,1,1,7,2,289100000.0,289100000.0,6.0
53705,60008494,60011866,198800000.0,223700000.0,1,1,7,7,218900000.0,219086000.0,8.0
53705,60011866,60004588,223700000.0,289600000.0,1,1,7,2,289100000.0,289100000.0,6.0
53706,60003760,60004588,281300000.0,389600000.0,2,1,15,2,349800000.0,349800000.0,4.0
53706,60003760,60008494,281300000.0,318700000.0,2,1,15,5,308600000.0,309475000.0,17.0
53706,60003760,60011866,281300000.0,331800000.0,2,1,15,4,329400000.0,329493000.0,3.0
53706,60005686,60004588,326100000.0,389600000.0,1,1,2,2,349800000.0,349800000.0,4.0
53706,60008494,60004588,318700000.0,389600000.0,1,1,5,2,349800000.0,349800000.0,4.0
53706,60011866,60004588,331800000.0,389600000.0,1,1,4,2,349800000.0,349800000.0,4.0
53707,60003760,60008494,352600000.0,418200000.0,2,1,26,7,389100000.0,398077000.0,13.0
53707,60003760,60011866,352600000.0,394900000.0,2,1,26,2,438300000.0,438300000.0,1.0
53707,60004588,60008494,359900000.0,418200000.0,1,1,2,7,389100000.0,398077000.0,13.0
53708,60003760,60004588,222300000.0,347500000.0,1,1,7,1,287900000.0,287900000.0,3.0
53708,60003760,60008494,222300000.0,288100000.0,1,1,7,7,230000000.0,242384000.0,18.0
53708,60003760,60011866,222300000.0,289900000.0,1,1,7,1,267200000.0,267293000.0,3.0
53708,60005686,60004588,298200000.0,347500000.0,1,1,3,1,287900000.0,287900000.0,3.0
53708,60008494,60004588,288100000.0,347500000.0,1,1,7,1,287900000.0,287900000.0,3.0
53708,60011866,60004588,289900000.0,347500000.0,1,1,1,1,287900000.0,287900000.0,3.0
53709,60003760,60004588,479800000.0,554800000.0,1,1,31,1,619600000.0,619600000.0,4.0
53709,60003760,60008494,479800000.0,560400000.0,1,1,31,10,550000000.0,556475000.0,6.0
53709,60003760,60011866,479800000.0,566700032.0,1,1,31,5,561600000.0,561693000.0,3.0
53710,60003760,60004588,373600000.0,480300000.0,3,1,11,2,418700000.0,418700000.0,3.0
53710,60005686,60004588,345000000.0,480300000.0,1,1,2,2,418700000.0,418700000.0,3.0
53710,60008494,60004588,350000000.0,480300000.0,1,1,8,2,418700000.0,418700000.0,3.0
53710,60011866,60004588,342100000.0,480300000.0,1,1,5,2,418700000.0,418700000.0,3.0
53711,60003760,60004588,449700000.0,609600000.0,1,1,2,1,498200000.0,498200000.0,4.0
53711,60003760,60011866,449700000.0,509900000.0,1,1,2,1,478800000.0,478957000.0,8.0
53711,60005686,60004588,476800000.0,609600000.0,1,1,3,1,498200000.0,498200000.0,4.0
53711,60008494,60004588,429400000.0,609600000.0,1,1,5,1,498200000.0,498200000.0,4.0
53711,60008494,60011866,429400000.0,509900000.0,1,1,5,1,478800000.0,478957000.0,8.0
53711,60011866,60004588,509900000.0,609600000.0,1,1,1,1,498200000.0,498200000.0,4.0
53712,60004588,60003760,658899968.0,799699968.0,1,1,1,2,525500000.0,526516000.0,71.0
53712,60008494,60003760,717900032.0,799699968.0,2,1,11,2,525500000.0,526516000.0,71.0
53712,60011866,60003760,611600000.0,799699968.0,1,1,3,2,525500000.0,526516000.0,71.0
53712,60011866,60008494,611600000.0,717900032.0,1,2,3,11,640400000.0,641811000.0,17.0
53713,60003760,60004588,721000000.0,959400000.0,2,1,10,2,958700000.0,958700000.0,3.0
53713,60003760,60008494,721000000.0,952400000.0,2,2,10,11,870200000.0,871832000.0,16.0
53713,60003760,60011866,721000000.0,894899968.0,2,1,10,5,964300000.0,965346000.0,8.0
53714,60003760,60004588,1270000000.0,1447000064.0,1,1,7,1,1463000000.0,1463070000.0,3.0
53714,60008494,60004588,1255000064.0,1447000064.0,1,1,2,1,1463000000.0,1463070000.0,3.0
53714,60011866,60004588,1198000000.0,1447000064.0,1,1,5,1,1463000000.0,1463070000.0,3.0
53715,60003760,60004588,431300000.0,497800000.0,1,1,11,2,559600000.0,559600000.0,2.0
53715,60003760,60008494,431300000.0,499600000.0,1,1,11,3,548500000.0,548886000.0,16.0
53715,60011866,60004588,449900000.0,497800000.0,1,1,3,2,559600000.0,559600000.0,2.0
53715,60011866,60008494,449900000.0,499600000.0,1,1,3,3,548500000.0,548886000.0,16.0
53839,60003760,60004588,219700000.0,286400000.0,1,1,10,2,311400000.0,311400000.0,2.0
53839,60003760,60008494,219700000.0,280100000.0,1,1,10,7,268200000.0,268200000.0,11.0
53839,60011866,60004588,225000000.0,286400000.0,1,1,1,2,311400000.0,311400000.0,2.0
53839,60011866,60008494,225000000.0,280100000.0,1,1,1,7,268200000.0,268200000.0,11.0
53853,60003760,60004588,70040000.0,93620000.0,1,1,60,1,102300000.0,102300000.0,4.0
53853,60003760,60008494,70040000.0,79490000.0,1,1,60,4,106200000.0,106200000.0,2.0
53853,60005686,60003760,63000000.0,70040000.0,1,1,1,60,82110000.0,82950500.0,29.0
53853,60005686,60004588,63000000.0,93620000.0,1,1,1,1,102300000.0,102300000.0,4.0
53853,60005686,60008494,63000000.0,79490000.0,1,1,1,4,106200000.0,106200000.0,2.0
53853,60008494,60004588,79490000.0,93620000.0,1,1,4,1,102300000.0,102300000.0,4.0
53853,60011866,60004588,68000000.0,93620000.0,2,1,2,1,102300000.0,102300000.0,4.0
53853,60011866,60008494,68000000.0,79490000.0,2,1,2,4,106200000.0,106200000.0,2.0
53854,60003760,60004588,106600000.0,146600000.0,1,1,45,1,131900000.0,131900000.0,2.0
53854,60003760,60008494,106600000.0,120400000.0,1,1,45,5,125000000.0,125000000.0,5.0
53854,60008494,60004588,120400000.0,146600000.0,1,1,5,1,131900000.0,131900000.0,2.0
53854,60011866,60004588,103900000.0,146600000.0,1,1,4,1,131900000.0,131900000.0,2.0
53854,60011866,60008494,103900000.0,120400000.0,1,1,4,5,125000000.0,125000000.0,5.0
53855,60003760,60011866,189500000.0,282000000.0,1,1,13,2,179600000.0,179600000.0,4.0
53855,60004588,60003760,167300000.0,189500000.0,1,1,1,13,112000000.0,112266000.0,58.0
53855,60004588,60011866,167300000.0,282000000.0,1,1,1,2,179600000.0,179600000.0,4.0
53855,60005686,60003760,165700000.0,189500000.0,1,1,3,13,112000000.0,112266000.0,58.0
53855,60005686,60011866,165700000.0,282000000.0,1,1,3,2,179600000.0,179600000.0,4.0
53855,60008494,60003760,168500000.0,189500000.0,2,1,2,13,112000000.0,112266000.0,58.0
53855,60008494,60011866,168500000.0,282000000.0,2,1,2,2,179600000.0,179600000.0,4.0
53856,60003760,60004588,143600000.0,163600000.0,6,2,36,2,206000000.0,206000000.0,1.0
53856,60003760,60008494,143600000.0,207800000.0,6,1,36,4,202700000.0,202700000.0,6.0
53856,60003760,60011866,143600000.0,168000000.0,6,3,36,3,208400000.0,208400000.0,1.0
53856,60004588,60008494,163600000.0,207800000.0,2,1,2,4,202700000.0,202700000.0,6.0
53856,60005686,60004588,148000000.0,163600000.0,1,2,1,2,206000000.0,206000000.0,1.0
53856,60005686,60008494,148000000.0,207800000.0,1,1,1,4,202700000.0,202700000.0,6.0
